experiment,variant,dataset,stage,method,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[organic]_mean,auroc[organic]_std,auroc[spike]_mean,auroc[spike]_std,fit_s_mean,fit_s_std,params_mean,params_std,train_nll_mean,train_nll_std,n_seeds,seeds,axis:dataset.subset,dead_mean,dead_std,axis:model.vtree,axis:model.leaf_components,axis:model.K,rmse_mean,rmse_std,mae_mean,mae_std,nasa_mean,nasa_std,crps_mean,crps_std,picp_mean,picp_std,mpiw_mean,mpiw_std,interval_score_mean,interval_score_std,calib_err_mean,calib_err_std,pred_sd_mean,pred_sd_std,axis:eval.alpha,diag_q_hat_mean,diag_q_hat_std,diag_raw_cal_coverage_mean,diag_raw_cal_coverage_std,diag_n_cal_mean,diag_n_cal_std,diag_frac_clipped_lo_mean,diag_frac_clipped_lo_std,diag_frac_clipped_hi_mean,diag_frac_clipped_hi_std,diag_frac_full_range_mean,diag_frac_full_range_std,diag_pit_mean_mean,diag_pit_mean_std,diag_pit_sd_mean,diag_pit_sd_std,diag_lo_level_mean,diag_lo_level_std,diag_hi_level_mean,diag_hi_level_std,alpha_mean,alpha_std,picp_edge_mean,picp_edge_std,mpiw_edge_mean,mpiw_edge_std,interval_score_edge_mean,interval_score_edge_std,pit_mean_mean,pit_mean_std,pit_var_mean,pit_var_std,pit_ks_mean,pit_ks_std,pit_var_target_mean,pit_var_target_std,loc_auroc_mean,loc_auroc_std,prec_at_k_mean,prec_at_k_std,n_windows_mean,n_windows_std,loc_auroc[spike]_mean,loc_auroc[spike]_std,loc_auroc[offset]_mean,loc_auroc[offset]_std,loc_auroc[drift]_mean,loc_auroc[drift]_std,loc_auroc[decouple]_mean,loc_auroc[decouple]_std,loc_auroc[desync]_mean,loc_auroc[desync]_std,deletion_auc_mean,deletion_auc_std,max_residual_nats_mean,max_residual_nats_std,mean_residual_nats_mean,mean_residual_nats_std,axis:eval.shap_samples,censored_frac_mean,censored_frac_std,axis:dataset.censor_frac,train_rows_mean,train_rows_std,n_dead_mean,n_dead_std,crps_full_mean,crps_full_std,crps_exact_marginal_mean,crps_exact_marginal_std,crps_imputed_mean,crps_imputed_std,rmse_full_mean,rmse_full_std,rmse_exact_marginal_mean,rmse_exact_marginal_std,rmse_imputed_mean,rmse_imputed_std,picp_exact_marginal_mean,picp_exact_marginal_std,picp_exact_marginal_edge_mean,picp_exact_marginal_edge_std,picp_imputed_mean,picp_imputed_std,picp_imputed_edge_mean,picp_imputed_edge_std,marginal_pit_mean_mean,marginal_pit_mean_std,marginal_pit_var_mean,marginal_pit_var_std,marginal_pit_ks_mean,marginal_pit_ks_std,marginal_pit_var_target_mean,marginal_pit_var_target_std,d_mean,d_std,K_mean,K_std,dag_build_s_mean,dag_build_s_std,dag_leaves_mean,dag_leaves_std,dag_nodes_mean,dag_nodes_std,dag_params_mean,dag_params_std,dag_fwd_s_mean,dag_fwd_s_std,dag_logp_mean,dag_logp_std,tree_leaves_predicted_mean,tree_leaves_predicted_std,tree_build_s_mean,tree_build_s_std,tree_leaves_mean,tree_leaves_std,tree_nodes_mean,tree_nodes_std,tree_params_mean,tree_params_std,tree_fwd_s_mean,tree_fwd_s_std
cmapss_explain,subset-FD004,cmapss:FD004,explain,PC marginal (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8518097603768292,0.01707854661769565,0.5861563152584973,0.014420786055340591,221.0,8.888194417315589,0.9647049119762072,0.009869126080556841,0.9817350327198934,0.007250852951577225,0.9713230558782748,0.0023010889001108844,0.4926573247457107,0.031133018645365735,0.49588705208243483,0.018683677806567166,0.06109674048477256,0.010832247318283179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD004,cmapss:FD004,explain,PC structural (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6673927045940861,0.026118564103689203,0.3560684278746466,0.038387006136251164,221.0,8.888194417315589,0.7523982549870388,0.0347416906112445,0.6527029389161702,0.03739011042940561,0.6257456297169302,0.018893793073160907,0.6149785650578133,0.04629434503525024,0.6168708819001569,0.04661099806557313,0.06376254713121887,0.009857874955336661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD004,cmapss:FD004,explain,PC Shapley (exact conditionals),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8345355378030912,0.016002065035877363,0.5081730700378827,0.013659250975351799,221.0,8.888194417315589,0.9642574795707036,0.0022604176268097823,0.9122492911486129,0.02360567499813752,0.89923704016245,0.011365757686943914,0.5658931690072152,0.06675072209168227,0.5486763025416961,0.010684176168328586,0.057130265552700454,0.005963845764475339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD004,cmapss:FD004,explain,Gaussian conditional (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8278842483799694,0.014924278990718702,0.5011511016686222,0.01139229202458548,221.0,8.888194417315589,0.9620684914877996,0.002368089122049417,0.8642350756583493,0.007667282193472766,0.8408490823956168,0.027255953170984268,0.5918956932907167,0.028162153961410866,0.7337885080321559,0.018414293665806193,0.06628604511480116,0.01762333884937681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD004,cmapss:FD004,explain,AE reconstruction (per channel),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7660278378967692,0.009807678788085309,0.44783416871594217,0.036746430963408364,221.0,8.888194417315589,0.8451277300544041,0.03113665335294892,0.772464778037937,0.014790297084677065,0.8241767231030038,0.039571761987306005,0.519739423578003,0.0600715629785744,0.5976220401929503,0.03661571287408438,0.09933875643012667,0.016973672192002947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD004,cmapss:FD004,explain,AE sampling-SHAP (32/ch),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7547710076401591,0.017761076942948224,0.4120852496781304,0.011410995296502066,221.0,8.888194417315589,0.8374266757443175,0.030615958789358525,0.7984427882804758,0.03218157823122695,0.8448365169492703,0.014629427983073916,0.4961874499006274,0.030341445770825804,0.5048415634479487,0.022909854213280654,0.06987169340708782,0.010062325423197916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD004,cmapss:FD004,explain,z-score (per channel),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8442691952742626,0.02005740440383851,0.575365290958313,0.017546500887928574,221.0,8.888194417315589,0.9938707305115391,0.0013492444553565458,0.9604083377236284,0.006551541268626862,0.9685307236854132,0.0014022819648410254,0.5060952244010231,0.04173186402111301,0.45936654884297107,0.0063355776453993436,0.06149937850307798,0.006960853825527631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD004,cmapss:FD004,explain,PC chain-rule completeness,,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000823974609375,0.0010043019208925985,2.9350630939006805e-05,3.7344481375842636e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,PC conditional (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853305702893012,0.0015722085295628249,0.5177992157940903,0.014414789665160415,217.33333333333334,19.65536398374076,0.9729477414218813,0.005595553276970589,0.9048509514793118,0.004768498568118944,0.892553186281467,0.01554797717062115,0.6168163118064661,0.04302317375383135,0.621697861001594,0.027834937197162433,0.06472330763455057,0.002711319510415773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,PC marginal (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8634529728867296,0.010596036116579341,0.6093409555573012,0.015766930191557345,217.33333333333334,19.65536398374076,0.9802186148336053,0.0031048450390262633,0.9942871579855526,0.002059361628782338,0.9896394254952353,0.0007258158577370899,0.48120273564611576,0.0434471367631841,0.4974960005902258,0.010860917069666954,0.07556270700332361,0.002558430060565303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,PC structural (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6987248109879977,0.02162224132112427,0.36837496349069204,0.030214888219275433,217.33333333333334,19.65536398374076,0.7380796361543108,0.03247994911805463,0.6614252626532906,0.024476312657772704,0.6759480330470294,0.03205439076918166,0.6925423713978957,0.04551752902352055,0.6477003116774239,0.040593719148885425,0.05377250166530586,0.001557729862924101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,PC Shapley (exact conditionals),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8453513375889677,0.0018605060808148093,0.4944626763045005,0.022316056636848446,217.33333333333334,19.65536398374076,0.9746067952790621,0.0033704380528856797,0.8928892851338146,0.009469221962085904,0.8829806618522178,0.012776308705346259,0.6006848308338687,0.04186067137674026,0.6105328932367724,0.029820892430145136,0.06543534589589532,0.0026652086995561826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,Gaussian conditional (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8143479231079734,0.0062056509384658416,0.4860698400074062,0.01639157659762656,217.33333333333334,19.65536398374076,0.9354636908541448,0.0018473614138114734,0.8539183441763986,0.012285516482470135,0.8340137123055017,0.009551180773702388,0.598134451534888,0.024301527463142684,0.6812498547152401,0.05290681999589071,0.1283664988006309,0.015267587453220025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,AE reconstruction (per channel),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7574924051257339,0.01010909567438912,0.4197126452501585,0.009165959735244786,217.33333333333334,19.65536398374076,0.7839047037397974,0.022243529547738262,0.7904973741897295,0.012243591410760432,0.8159690433201471,0.015186436993450106,0.48140262515368276,0.010060506693639126,0.5689889960146274,0.04448541945233631,0.18705593768260367,0.04182539128659179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,AE sampling-SHAP (32/ch),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7582862933665245,0.010174293365991256,0.44888411540401346,0.02940212575107802,217.33333333333334,19.65536398374076,0.8126501988820821,0.03463244487073968,0.8332025433360907,0.027735115254353366,0.872105483166858,0.005030198818195922,0.4600550706672653,0.021209473948833893,0.5114728645256571,0.03741188296664559,0.09835674531192358,0.007437369515627855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,z-score (per channel),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8556186730617609,0.002193235176652233,0.5851362757653629,0.022777590426955235,217.33333333333334,19.65536398374076,0.9924992886958698,0.002960190544773149,0.9723108507926618,0.010251137390902613,0.973927885863853,0.0014014639944231024,0.47442645325944205,0.06446354107245034,0.5210369924223381,0.021254240841127647,0.09222823341648978,0.00486922622386944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD002,cmapss:FD002,explain,PC chain-rule completeness,,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020833333333333332,0.009021097956087902,0.0005432612573107084,0.0001950989902917702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,PC conditional (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8624802519574134,0.008378863154208174,0.6288154245651704,0.01186676303201388,224.66666666666666,7.571877794400365,0.9893256148591446,0.0013475140502914782,0.9665980769268915,0.028856808852832358,0.9717298988471502,0.005161456192791007,0.47914672302668365,0.06751721740362558,0.5490593009042921,0.0359349857314412,0.06695925613487681,0.0008901274056156114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,PC marginal (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8630074014993521,0.008389142601200404,0.6205098360501361,0.00834473496815487,224.66666666666666,7.571877794400365,0.9874017259803076,0.0014460667327389752,0.9816996347657588,0.018688193440637157,0.9713282512722369,0.004438560544283096,0.4822168349850055,0.0655235426096757,0.529785472645418,0.03780131939037438,0.0671857553333224,0.0008269330368833074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,PC structural (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6019312544616309,0.018062989823471376,0.30412168874951734,0.02707001066002633,224.66666666666666,7.571877794400365,0.5673519385189159,0.02389470023335176,0.582359381817316,0.026276655796188035,0.6328586935161447,0.00957217215832974,0.47981486254204625,0.029696035418572974,0.6107975774758215,0.013228202550289446,0.07275681292754936,0.0027983786479852876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,PC Shapley (exact conditionals),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8664307412471897,0.008645198803053162,0.6321506295260427,0.00958327449557076,224.66666666666666,7.571877794400365,0.9906317649004786,0.0005075952095496536,0.977131841211711,0.022141898837419467,0.9761374455897301,0.0051180544307005615,0.48306281112697796,0.06784045767596886,0.5494648385987829,0.03406382619252818,0.06718686810096897,0.0008243069440078145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,Gaussian conditional (exact),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8806960869322676,0.008779475639613952,0.6509500452015707,0.006433309534509251,224.66666666666666,7.571877794400365,0.9947509639371183,0.0026288104993844805,0.9806737222964524,0.006604411131107434,0.9740507821215743,0.0017433959068695784,0.47316924320008696,0.03609702266622654,0.7216655048367543,0.020532616068403443,0.11597167989138124,0.011070439986480442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,AE reconstruction (per channel),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7309827372964247,0.023718957441059542,0.38168506511851286,0.045062137218771336,224.66666666666666,7.571877794400365,0.7176587798068507,0.03467811849470389,0.7345801887361088,0.04505709122226154,0.8259877698649684,0.02163442867549321,0.49272396245691114,0.020552237957940808,0.559467049844281,0.03489589799362184,0.10287718321697893,0.011789184250177541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,AE sampling-SHAP (32/ch),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6907386297632797,0.019582341718103517,0.3388860520194743,0.031215854152979408,224.66666666666666,7.571877794400365,0.6558993330061491,0.08980241606348802,0.7029945713088491,0.03777726795265094,0.798304374905185,0.03308201397262198,0.48708411042362787,0.0310835944085177,0.48695688335083737,0.012926861051465989,0.08926978343511606,0.00718127850733048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,z-score (per channel),,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842521727360683,0.004936049197381631,0.5570398503639669,0.014891064672807678,224.66666666666666,7.571877794400365,0.9930425789947166,0.0024020828105061082,0.9382184517031074,0.017866964080174137,0.9489575103552297,0.001329674317651499,0.4865581716515774,0.04168969256730839,0.5046604875556476,0.026298017648471287,0.06942398311859126,0.003674372925854499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_explain,subset-FD001,cmapss:FD001,explain,PC chain-rule completeness,,,,,,,,,,,,,,,,,,,,,,,3,"[0, 1, 2]",FD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018310546875,0.0002642899791822628,6.794929504394531e-06,4.870104364351152e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,PC conditional (exact),,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8568356374807987,0.0,0.6568627450980392,0.0,17.0,0.0,1.0,0.0,0.9066666666666666,0.0,0.953125,0.0,0.7085714285714285,0.0,0.2857142857142857,0.0,0.2496074134931263,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,PC marginal (exact),,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7566820276497696,0.0,0.6372549019607843,0.0,17.0,0.0,0.9925925925925926,0.0,0.7566666666666667,0.0,0.78125,0.0,0.6857142857142857,0.0,0.0,0.0,0.19211781463929573,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,PC structural (exact),,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6153609831029185,0.0,0.392156862745098,0.0,17.0,0.0,0.7185185185185186,0.0,0.5633333333333334,0.0,0.78125,0.0,0.35428571428571426,0.0,0.8571428571428571,0.0,0.36461813408742283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,PC Shapley (exact conditionals),,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8476190476190476,0.0,0.6568627450980392,0.0,17.0,0.0,1.0,0.0,0.9166666666666666,0.0,0.9296875,0.0,0.6228571428571429,0.0,0.2857142857142857,0.0,0.22609664364899226,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,Gaussian conditional (exact),,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7990783410138249,0.0,0.6372549019607843,0.0,17.0,0.0,1.0,0.0,0.9466666666666667,0.0,0.828125,0.0,0.6457142857142857,0.0,0.0,0.0,0.20116718959344415,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,AE reconstruction (per channel),,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744700460829493,0.0,0.5980392156862745,0.0,17.0,0.0,1.0,0.0,0.7133333333333334,0.0,0.8125,0.0,0.5942857142857143,0.0,0.0,0.0,0.23341173966094622,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,AE sampling-SHAP (4/ch),,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48632872503840247,0.0,0.3137254901960784,0.0,17.0,0.0,0.8592592592592593,0.0,0.32,0.0,0.6796875,0.0,0.32,0.0,0.42857142857142855,0.0,0.565408078603185,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,z-score (per channel),,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791705069124424,0.0,0.6078431372549019,0.0,17.0,0.0,0.9925925925925926,0.0,0.85,0.0,0.7890625,0.0,0.6628571428571428,0.0,0.0,0.0,0.16617285392263634,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smoke,default,synthetic,explain,PC chain-rule completeness,,,,,,,,,,,,,,,,,,,,,,,1,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.814697265625e-06,0.0,1.6689300537109375e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_explain,shap_samples-32,synthetic,explain,PC conditional (exact),,,,,,,,,,,,,,,,,,,,,,,5,"[0, 1, 2, 3, 4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9057745390462296,0.013425265579873738,0.761968067242788,0.045071502106388175,159.0,12.409673645990857,0.9800555979958204,0.011338244786234436,0.9915240344467048,0.004579967796234458,0.9734037520982899,0.007899368459380815,0.6101029356001972,0.06341284323989765,0.8353539580847222,0.08368573793270521,0.43078743033596734,0.12145631504550275,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
