variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
chow_liu_leaf6,circuit,full,marginal_max,25,0.7890410341876493,0.9689450609985215,662946594,
chow_liu_leaf6,circuit,full,conditional_max,25,0.8336211081582912,0.9689450609985215,662946594,
chow_liu_leaf6,circuit,full,relational_max,25,0.7504466765761302,0.9689450609985215,662946594,
chow_liu_leaf6,gaussian_fitted,full,joint,25,0.832802826699498,0.9914111469988711,4291200,
chow_liu_leaf6,gaussian_fitted,full,independent,25,0.7701780200091087,0.9914111469988711,4291200,
chow_liu_leaf6,gaussian_fitted,full,marginal_max,25,0.7548408730337473,0.9914111469988711,4291200,
chow_liu_leaf6,gaussian_fitted,full,conditional_max,25,0.8205811550030279,0.9914111469988711,4291200,
chow_liu_leaf6,gaussian_fitted,full,relational_max,25,0.8402249147936279,0.9914111469988711,4291200,
chow_liu_leaf6,circuit,random1:1,joint,25,0.8157840737904699,1.6052771510003367,620175846,
chow_liu_leaf6,circuit,random1:1,independent,25,0.7783508250379112,1.6052771510003367,620175846,
chow_liu_leaf6,circuit,random1:1,marginal_max,25,0.7822320315901686,1.6052771510003367,620175846,
chow_liu_leaf6,circuit,random1:1,conditional_max,25,0.831003608446066,1.6052771510003367,620175846,
chow_liu_leaf6,circuit,random1:1,relational_max,25,0.7477340860521798,1.6052771510003367,620175846,
chow_liu_leaf6,gaussian_fitted,random1:1,joint,25,0.8290292229078771,0.8152173230009794,3754800,
chow_liu_leaf6,gaussian_fitted,random1:1,independent,25,0.7663693827605363,0.8152173230009794,3754800,
chow_liu_leaf6,gaussian_fitted,random1:1,marginal_max,25,0.7567226701499933,0.8152173230009794,3754800,
chow_liu_leaf6,gaussian_fitted,random1:1,conditional_max,25,0.8223728660871132,0.8152173230009794,3754800,
chow_liu_leaf6,gaussian_fitted,random1:1,relational_max,25,0.8368817220445526,0.8152173230009794,3754800,
chow_liu_leaf6,circuit,random3:5-8-14,joint,25,0.7976993028342066,1.351056677998713,534634350,
chow_liu_leaf6,circuit,random3:5-8-14,independent,25,0.7702781156003984,1.351056677998713,534634350,
chow_liu_leaf6,circuit,random3:5-8-14,marginal_max,25,0.780312698627189,1.351056677998713,534634350,
chow_liu_leaf6,circuit,random3:5-8-14,conditional_max,25,0.8111496479137577,1.351056677998713,534634350,
chow_liu_leaf6,circuit,random3:5-8-14,relational_max,25,0.7219244378381354,1.351056677998713,534634350,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,joint,25,0.8029968620032131,0.5125152439977683,2789280,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,independent,25,0.7508320446025954,0.5125152439977683,2789280,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,marginal_max,25,0.7392534870801616,0.5125152439977683,2789280,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,conditional_max,25,0.7911855822310306,0.5125152439977683,2789280,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,relational_max,25,0.8081067419385514,0.5125152439977683,2789280,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,joint,25,0.7606539244978955,0.8643592080006783,363551358,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,independent,25,0.7304275583181938,0.8643592080006783,363551358,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,marginal_max,25,0.7376319385012687,0.8643592080006783,363551358,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,conditional_max,25,0.7626208028667377,0.8643592080006783,363551358,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,relational_max,25,0.6461896110785801,0.8643592080006783,363551358,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,joint,25,0.7810408940538214,0.14491483000165317,1287360,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,independent,25,0.7319690304240549,0.14491483000165317,1287360,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,marginal_max,25,0.7221346385798437,0.14491483000165317,1287360,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,conditional_max,25,0.7684138352126281,0.14491483000165317,1287360,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,relational_max,25,0.7686190311747719,0.14491483000165317,1287360,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,joint,25,0.7592826148972268,0.853417909998825,363551358,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,independent,25,0.7350519746357772,0.853417909998825,363551358,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,marginal_max,25,0.7363782412203654,0.853417909998825,363551358,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,conditional_max,25,0.7642723801230175,0.853417909998825,363551358,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,relational_max,25,0.6856573027241015,0.853417909998825,363551358,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,joint,25,0.7522083589828286,0.1273265409981832,1287360,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,independent,25,0.7122301798217298,0.1273265409981832,1287360,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,marginal_max,25,0.7127882127431697,0.1273265409981832,1287360,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,conditional_max,25,0.7499962464153266,0.1273265409981832,1287360,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,relational_max,25,0.7593651937600409,0.1273265409981832,1287360,
chow_liu_leaf6,circuit,bank1:3,joint,25,0.8187243817846043,1.675809931999538,620175846,
chow_liu_leaf6,circuit,bank1:3,independent,25,0.7804978754710749,1.675809931999538,620175846,
chow_liu_leaf6,circuit,bank1:3,marginal_max,25,0.7890260198489557,1.675809931999538,620175846,
chow_liu_leaf6,circuit,bank1:3,conditional_max,25,0.8334784719407033,1.675809931999538,620175846,
chow_liu_leaf6,circuit,bank1:3,relational_max,25,0.7446436346711109,1.675809931999538,620175846,
chow_liu_leaf6,gaussian_fitted,bank1:3,joint,25,0.84568512929848,0.745799281001382,3754800,
chow_liu_leaf6,gaussian_fitted,bank1:3,independent,25,0.7852824447347216,0.745799281001382,3754800,
chow_liu_leaf6,gaussian_fitted,bank1:3,marginal_max,25,0.779216651902567,0.745799281001382,3754800,
chow_liu_leaf6,gaussian_fitted,bank1:3,conditional_max,25,0.8416462721899414,0.745799281001382,3754800,
chow_liu_leaf6,gaussian_fitted,bank1:3,relational_max,25,0.838303079440866,0.745799281001382,3754800,
chow_liu_leaf6,circuit,bank2:6-10,joint,25,0.7917811509992042,1.5724401619991113,577405098,
chow_liu_leaf6,circuit,bank2:6-10,independent,25,0.7490428359082925,1.5724401619991113,577405098,
chow_liu_leaf6,circuit,bank2:6-10,marginal_max,25,0.7665170237576886,1.5724401619991113,577405098,
chow_liu_leaf6,circuit,bank2:6-10,conditional_max,25,0.8082243542583167,1.5724401619991113,577405098,
chow_liu_leaf6,circuit,bank2:6-10,relational_max,25,0.7388831333923898,1.5724401619991113,577405098,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,joint,25,0.8024938816569824,0.5809685880012694,3254160,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,independent,25,0.735795184401103,0.5809685880012694,3254160,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,marginal_max,25,0.7305201467401369,0.5809685880012694,3254160,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,conditional_max,25,0.796523179636553,0.5809685880012694,3254160,
chow_liu_leaf6,gaussian_fitted,bank2:6-10,relational_max,25,0.8135494397149278,0.5809685880012694,3254160,
chow_liu_leaf6,circuit,single_sensor_0,joint,25,0.5590313749630897,0.24830470400047489,64156122,
chow_liu_leaf6,circuit,single_sensor_0,independent,25,0.5590313749630897,0.24830470400047489,64156122,
chow_liu_leaf6,circuit,single_sensor_0,marginal_max,25,0.5590313749630897,0.24830470400047489,64156122,
chow_liu_leaf6,circuit,single_sensor_0,conditional_max,25,0.5590313749630897,0.24830470400047489,64156122,
chow_liu_leaf6,circuit,single_sensor_0,relational_max,25,0.5,0.24830470400047489,64156122,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,joint,25,0.5596169341721344,0.002235471998574212,35760,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,independent,25,0.5596169341721344,0.002235471998574212,35760,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,marginal_max,25,0.5596169341721344,0.002235471998574212,35760,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,conditional_max,25,0.5596169341721344,0.002235471998574212,35760,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,relational_max,25,0.5,0.002235471998574212,35760,
chow_liu_leaf6,circuit,full,joint,23,0.843218530155044,2.0327139780019934,717821368,
chow_liu_leaf6,circuit,full,independent,23,0.7969059490471962,2.0327139780019934,717821368,
chow_liu_leaf6,circuit,full,marginal_max,23,0.8178552523734718,2.0327139780019934,717821368,
chow_liu_leaf6,circuit,full,conditional_max,23,0.8613269243904105,2.0327139780019934,717821368,
chow_liu_leaf6,circuit,full,relational_max,23,0.7936787104705962,2.0327139780019934,717821368,
chow_liu_leaf6,gaussian_fitted,full,joint,23,0.8433892835188853,1.2552877130001434,4646400,
chow_liu_leaf6,gaussian_fitted,full,independent,23,0.7901654600095622,1.2552877130001434,4646400,
chow_liu_leaf6,gaussian_fitted,full,marginal_max,23,0.7691542585888942,1.2552877130001434,4646400,
chow_liu_leaf6,gaussian_fitted,full,conditional_max,23,0.8385612321562734,1.2552877130001434,4646400,
