variant,method_name,mask,score,auroc_mean,auroc_std,ap_mean,ap_std,fpr_mean,fpr_std,power_mean,power_std,score_range_mean,score_range_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
matched,gmm_fitted,bank1:3,conditional_max,0.8490030185140455,0.016686676994909316,0.8960585611511925,0.01180719727370536,0.09245290124904175,0.08467050156938102,0.7035890258624495,0.024250176079343034,611.0677912149029,65.5234084797507,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank1:3,independent,0.7843310524771613,0.020763069714849827,0.8424205139037119,0.015857556643797083,0.08240261641504001,0.07213398512139516,0.5661043285777981,0.07001313385915194,413.73590115109647,15.29202734642579,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank1:3,joint,0.8468037708439349,0.018242957718544506,0.8914297481932536,0.011341162082275803,0.08044686561107796,0.0815121396181332,0.6702559760064762,0.057249451995883674,1179.3900505245285,155.4385016331517,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank1:3,marginal_max,0.7844238961932856,0.01679322858812905,0.8473384340645701,0.01224544990459758,0.034879945313167564,0.030705594759919064,0.5702878064643367,0.00736785698369645,266.6279955678233,7.313584292723855,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank1:3,relational_max,0.841264215173856,0.007571156198544212,0.888866836649511,0.005838060404856144,0.11312747207444279,0.036797550417768575,0.6978639980917923,0.0018398737062512575,590.4356248811238,26.161406080374366,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank2:6-10,conditional_max,0.8259714156066472,0.010736016397944248,0.8738576418810641,0.008701334469457542,0.0445887614185693,0.023453949654561275,0.580627197708855,0.04420208349139889,329.02011918724617,62.66381282118251,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank2:6-10,independent,0.7391232864575484,0.016143700231458363,0.7670882623790051,0.02129399358305266,0.06162263250845471,0.024418700134822627,0.29309080630275464,0.01797097012718435,313.3892101822983,26.891766355682954,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank2:6-10,joint,0.8055442005740314,0.011870784773051599,0.8429637330651616,0.010273297684338316,0.06269725468375469,0.0011099419773845322,0.4681059622173274,0.029743139687402442,723.8377924425228,45.9085584474981,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank2:6-10,marginal_max,0.7726955333294886,0.02131619333536942,0.8287903440079954,0.023477021353981165,0.029846764288170125,0.01656365274770624,0.4853466502897746,0.022516378009073044,123.48750248335757,8.099385714116446,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gmm_fitted,bank2:6-10,relational_max,0.8145207209425079,0.011280366991822959,0.8596713974697602,0.005843023135858622,0.03037423466174874,0.01939705889879966,0.495492547987655,0.03919681473030569,324.4696582845367,75.05080344975677,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
