variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
conditional,circuit,single_sensor_0,joint,12,0.4925,0.0070268330000544665,180000,
conditional,circuit,single_sensor_0,independent,12,0.4925,0.0070268330000544665,180000,
conditional,circuit,single_sensor_0,marginal_max,12,0.4925,0.0070268330000544665,180000,
conditional,circuit,single_sensor_0,conditional_max,12,0.4925,0.0070268330000544665,180000,
conditional,circuit,single_sensor_0,relational_max,12,0.5,0.0070268330000544665,180000,
conditional,circuit,full,joint,11,0.59885,0.006856375000097614,180000,
conditional,circuit,full,independent,11,0.524275,0.006856375000097614,180000,
conditional,circuit,full,marginal_max,11,0.5624625,0.006856375000097614,180000,
conditional,circuit,full,conditional_max,11,0.6595,0.006856375000097614,180000,
conditional,circuit,full,relational_max,11,0.6966375,0.006856375000097614,180000,
conditional,circuit,random1:0,joint,11,0.5,0.00673241699951177,180000,
conditional,circuit,random1:0,independent,11,0.5,0.00673241699951177,180000,
conditional,circuit,random1:0,marginal_max,11,0.5,0.00673241699951177,180000,
conditional,circuit,random1:0,conditional_max,11,0.5,0.00673241699951177,180000,
conditional,circuit,random1:0,relational_max,11,0.5,0.00673241699951177,180000,
conditional,circuit,random2:1-2,joint,11,0.5833,0.0065395840001656325,180000,
conditional,circuit,random2:1-2,independent,11,0.517925,0.0065395840001656325,180000,
conditional,circuit,random2:1-2,marginal_max,11,0.549525,0.0065395840001656325,180000,
conditional,circuit,random2:1-2,conditional_max,11,0.6279,0.0065395840001656325,180000,
conditional,circuit,random2:1-2,relational_max,11,0.67015,0.0065395840001656325,180000,
conditional,circuit,random3:1-2-3,joint,11,0.48855,0.006603625000025204,180000,
conditional,circuit,random3:1-2-3,independent,11,0.48855,0.006603625000025204,180000,
conditional,circuit,random3:1-2-3,marginal_max,11,0.48855,0.006603625000025204,180000,
conditional,circuit,random3:1-2-3,conditional_max,11,0.48855,0.006603625000025204,180000,
conditional,circuit,random3:1-2-3,relational_max,11,0.5,0.006603625000025204,180000,
conditional,circuit,bank0:0-1,joint,11,0.5,0.006429291000131343,180000,
conditional,circuit,bank0:0-1,independent,11,0.5,0.006429291000131343,180000,
conditional,circuit,bank0:0-1,marginal_max,11,0.5,0.006429291000131343,180000,
conditional,circuit,bank0:0-1,conditional_max,11,0.5,0.006429291000131343,180000,
conditional,circuit,bank0:0-1,relational_max,11,0.5,0.006429291000131343,180000,
conditional,circuit,single_sensor_0,joint,11,0.48855,0.0064498749998165295,180000,
conditional,circuit,single_sensor_0,independent,11,0.48855,0.0064498749998165295,180000,
conditional,circuit,single_sensor_0,marginal_max,11,0.48855,0.0064498749998165295,180000,
conditional,circuit,single_sensor_0,conditional_max,11,0.48855,0.0064498749998165295,180000,
conditional,circuit,single_sensor_0,relational_max,11,0.5,0.0064498749998165295,180000,
uniform_wide,circuit,full,joint,13,0.589225,0.023338832999797887,589600,
uniform_wide,circuit,full,independent,13,0.52105,0.023338832999797887,589600,
uniform_wide,circuit,full,marginal_max,13,0.5658375,0.023338832999797887,589600,
uniform_wide,circuit,full,conditional_max,13,0.6547375,0.023338832999797887,589600,
uniform_wide,circuit,full,relational_max,13,0.712425,0.023338832999797887,589600,
uniform_wide,circuit,random1:0,joint,13,0.5,0.02387075000024197,589600,
uniform_wide,circuit,random1:0,independent,13,0.5,0.02387075000024197,589600,
uniform_wide,circuit,random1:0,marginal_max,13,0.5,0.02387075000024197,589600,
uniform_wide,circuit,random1:0,conditional_max,13,0.5,0.02387075000024197,589600,
uniform_wide,circuit,random1:0,relational_max,13,0.5,0.02387075000024197,589600,
uniform_wide,circuit,random2:1-2,joint,13,0.5987,0.022790290999182616,589600,
uniform_wide,circuit,random2:1-2,independent,13,0.52555,0.022790290999182616,589600,
uniform_wide,circuit,random2:1-2,marginal_max,13,0.559175,0.022790290999182616,589600,
uniform_wide,circuit,random2:1-2,conditional_max,13,0.658025,0.022790290999182616,589600,
uniform_wide,circuit,random2:1-2,relational_max,13,0.73315,0.022790290999182616,589600,
uniform_wide,circuit,random3:1-2-3,joint,13,0.489675,0.024936042000263114,589600,
uniform_wide,circuit,random3:1-2-3,independent,13,0.489675,0.024936042000263114,589600,
uniform_wide,circuit,random3:1-2-3,marginal_max,13,0.489675,0.024936042000263114,589600,
uniform_wide,circuit,random3:1-2-3,conditional_max,13,0.489675,0.024936042000263114,589600,
uniform_wide,circuit,random3:1-2-3,relational_max,13,0.5,0.024936042000263114,589600,
uniform_wide,circuit,bank0:0-1,joint,13,0.5,0.024530166000658937,589600,
uniform_wide,circuit,bank0:0-1,independent,13,0.5,0.024530166000658937,589600,
uniform_wide,circuit,bank0:0-1,marginal_max,13,0.5,0.024530166000658937,589600,
uniform_wide,circuit,bank0:0-1,conditional_max,13,0.5,0.024530166000658937,589600,
uniform_wide,circuit,bank0:0-1,relational_max,13,0.5,0.024530166000658937,589600,
uniform_wide,circuit,single_sensor_0,joint,13,0.489675,0.022812041999713983,589600,
uniform_wide,circuit,single_sensor_0,independent,13,0.489675,0.022812041999713983,589600,
uniform_wide,circuit,single_sensor_0,marginal_max,13,0.489675,0.022812041999713983,589600,
uniform_wide,circuit,single_sensor_0,conditional_max,13,0.489675,0.022812041999713983,589600,
uniform_wide,circuit,single_sensor_0,relational_max,13,0.5,0.022812041999713983,589600,
uniform_wide,circuit,full,joint,12,0.608175,0.02407858300011867,589600,
uniform_wide,circuit,full,independent,12,0.526425,0.02407858300011867,589600,
uniform_wide,circuit,full,marginal_max,12,0.5762625,0.02407858300011867,589600,
uniform_wide,circuit,full,conditional_max,12,0.6731,0.02407858300011867,589600,
uniform_wide,circuit,full,relational_max,12,0.7376125,0.02407858300011867,589600,
uniform_wide,circuit,random1:0,joint,12,0.5,0.02476483400005236,589600,
uniform_wide,circuit,random1:0,independent,12,0.5,0.02476483400005236,589600,
uniform_wide,circuit,random1:0,marginal_max,12,0.5,0.02476483400005236,589600,
uniform_wide,circuit,random1:0,conditional_max,12,0.5,0.02476483400005236,589600,
uniform_wide,circuit,random1:0,relational_max,12,0.5,0.02476483400005236,589600,
uniform_wide,circuit,random2:1-2,joint,12,0.6301,0.024954250000519096,589600,
uniform_wide,circuit,random2:1-2,independent,12,0.527425,0.024954250000519096,589600,
uniform_wide,circuit,random2:1-2,marginal_max,12,0.5737875,0.024954250000519096,589600,
uniform_wide,circuit,random2:1-2,conditional_max,12,0.69675,0.024954250000519096,589600,
uniform_wide,circuit,random2:1-2,relational_max,12,0.757975,0.024954250000519096,589600,
uniform_wide,circuit,random3:1-2-3,joint,12,0.49105,0.025222875000508793,589600,
uniform_wide,circuit,random3:1-2-3,independent,12,0.49105,0.025222875000508793,589600,
uniform_wide,circuit,random3:1-2-3,marginal_max,12,0.49105,0.025222875000508793,589600,
uniform_wide,circuit,random3:1-2-3,conditional_max,12,0.49105,0.025222875000508793,589600,
uniform_wide,circuit,random3:1-2-3,relational_max,12,0.5,0.025222875000508793,589600,
uniform_wide,circuit,bank0:0-1,joint,12,0.5,0.02597195799990004,589600,
uniform_wide,circuit,bank0:0-1,independent,12,0.5,0.02597195799990004,589600,
uniform_wide,circuit,bank0:0-1,marginal_max,12,0.5,0.02597195799990004,589600,
uniform_wide,circuit,bank0:0-1,conditional_max,12,0.5,0.02597195799990004,589600,
uniform_wide,circuit,bank0:0-1,relational_max,12,0.5,0.02597195799990004,589600,
uniform_wide,circuit,single_sensor_0,joint,12,0.49105,0.024528083000404877,589600,
uniform_wide,circuit,single_sensor_0,independent,12,0.49105,0.024528083000404877,589600,
uniform_wide,circuit,single_sensor_0,marginal_max,12,0.49105,0.024528083000404877,589600,
uniform_wide,circuit,single_sensor_0,conditional_max,12,0.49105,0.024528083000404877,589600,
uniform_wide,circuit,single_sensor_0,relational_max,12,0.5,0.024528083000404877,589600,
uniform_wide,circuit,full,joint,11,0.57855,0.024665709000146308,589600,
uniform_wide,circuit,full,independent,11,0.52165,0.024665709000146308,589600,
uniform_wide,circuit,full,marginal_max,11,0.556725,0.024665709000146308,589600,
uniform_wide,circuit,full,conditional_max,11,0.6401,0.024665709000146308,589600,
uniform_wide,circuit,full,relational_max,11,0.6718625,0.024665709000146308,589600,
uniform_wide,circuit,random1:0,joint,11,0.5,0.0250560829999813,589600,
uniform_wide,circuit,random1:0,independent,11,0.5,0.0250560829999813,589600,
uniform_wide,circuit,random1:0,marginal_max,11,0.5,0.0250560829999813,589600,
uniform_wide,circuit,random1:0,conditional_max,11,0.5,0.0250560829999813,589600,
