experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,restarts_run_mean,restarts_run_std,selected_restart_mean,selected_restart_std,restarts_abandoned_mean,restarts_abandoned_std,selected_optimizer_steps_mean,selected_optimizer_steps_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,min_epochs_mean,min_epochs_std,patience_mean,patience_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,trials_mean,trials_std,trial_alpha_mean,trial_alpha_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_power_q05_mean,trial_power_q05_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,n_fits_mean,n_fits_std
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,query random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,0.0,0.0,0.39418673520012815,0.06413713467166303,0.1531784250002602,0.006548219884263349,592.8,117.97118292193225,14.0,0.0,14.0,0.0,14.0,0.0,52.2,12.96919426949878,1248676.2,310236.0961206803,0.0,0.0,1.0,0.0,0.0,0.0,411230695.2,81837671.3335907,0.0,0.0,8892.0,1769.5677438289838,0.0,0.0,14.766015434265137,4.737631599521664,15.013860321044922,4.57023255654294,8.188107585906982,1.5874823615449527,1.5430136770009995,2.8326102423768864,27.31602783203125,5.597828996996712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,joint | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,15.624524927139282,10.443445047128419,2810.4088623046873,976.1074634427843,0.02597049243150029,0.03556190266855647,0.5551568266836575,0.05892874427100423,0.8215815911598782,0.020710436533043827,0.8702171853230901,0.017581938057617204,0.5055390479671507,0.026727265357612752,0.716453895421379,0.03796934210761516,0.9995194342711515,0.0006613846284703526,0.9991033507850101,0.0015407444832905527,0.915001890025939,0.02983164281820066,0.745791645658475,0.02960805971847343,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.0,0.0,290.8,58.52093642449683,124.4,20.574255758107025,0.7098015240744227,0.038308599522051116,0.5401105793777365,0.0502814394804685,200.0,0.0,0.1,0.0,0.02597049243150029,0.035561902668556473,0.02597049243150029,0.03556190266855647,0.02597049243150029,0.03556190266855647,0.0,0.0,0.5551568266836576,0.05892874427100413,0.5551568266836575,0.05892874427100423,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,independent | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,42.11517524719238,16.610634034146294,2778.4482666015624,987.780237802928,0.027735198313853227,0.038093454579336106,0.4719254969979433,0.055258135090742996,0.7707059210857026,0.02244745626489395,0.829164505886655,0.02150577546316101,0.49910237090413007,0.02658539591259449,0.514940615314022,0.03830645032205259,0.9886169267105218,0.006994938712414647,0.984136372598934,0.018246509421495184,0.8909840343981752,0.041537779935369626,0.6832176735288471,0.037640557368982294,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.0,0.0,290.8,58.52093642449683,149.2,24.843510218968657,0.6231302133814676,0.05040210348756722,0.45914114751162316,0.04581662060460824,200.0,0.0,0.1,0.0,0.027735198313853227,0.038093454579336106,0.027735198313853227,0.038093454579336106,0.027735198313853227,0.038093454579336106,0.0,0.0,0.47192549699794323,0.05525813509074294,0.4719254969979433,0.055258135090742996,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,marginal_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,31.97476921081543,2.597095865015364,2242.5881103515626,1262.9774610054187,0.013323076236048536,0.022035970330275455,0.5664916198665971,0.0518186490896399,0.7896341470926183,0.018114320432306808,0.8516929622786711,0.016246512040019628,0.4930438647733194,0.02400643589686917,0.5165591934087506,0.06154224038022085,0.9987664390882991,0.002103650534215828,0.997972928094177,0.002777166038404408,0.9552126180291467,0.012915490693719984,0.6832176735288471,0.037640557368982294,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.0,0.0,290.8,58.52093642449683,121.2,21.004761364985796,0.6231302133814676,0.05040210348756722,0.5609254376358493,0.050727766179916374,200.0,0.0,0.1,0.0,0.01332307623604854,0.022035970330275465,0.013323076236048536,0.022035970330275455,0.013323076236048536,0.022035970330275455,0.0,0.0,0.566491619866597,0.05181864908963983,0.5664916198665971,0.0518186490896399,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,conditional_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,29.51868438720703,1.9541396408530676,2247.574499511719,1262.8328390665956,0.01602708922490078,0.020034671372737713,0.6448783603065837,0.04313750916552789,0.8376603399948814,0.01737512225253849,0.8877909127070043,0.01426793952723491,0.48617472868865014,0.023629287751593116,0.7636151165169947,0.03206063851225028,0.9999346191565872,0.00014619601029746153,1.0,0.0,0.961498534421471,0.009758930068819801,0.745791645658475,0.02960805971847343,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.0,0.0,290.8,58.52093642449683,97.8,12.735776379946376,0.7098015240744227,0.038308599522051116,0.6363834456849897,0.04337552278687491,200.0,0.0,0.1,0.0,0.01602708922490078,0.02003467137273771,0.01602708922490078,0.020034671372737713,0.01602708922490078,0.020034671372737713,0.0,0.0,0.6448783603065837,0.04313750916552784,0.6448783603065837,0.04313750916552789,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,relational_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,6.177176856994629,1.3358284539012928,144.03404083251954,12.920217883190162,0.049989111779974435,0.043357602671559706,0.5000246998809651,0.04392786278923539,0.7698631591673776,0.01476504713201586,0.8270435081095933,0.00926311883139485,0.5052166765789121,0.018052123791067444,0.8226127415778721,0.037693589918310615,0.9792601728486645,0.0062656866854309,0.9740135462430445,0.02063598118383757,0.6250580312949612,0.02780330662678694,0.5670964433615973,0.01654818964368375,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,4.6,7.536577472566709,286.2,55.81845572926574,139.2,25.577333715616255,0.5482654062976281,0.029544045696253234,0.4240399826148164,0.03490147088245017,200.0,0.0,0.1,0.0,0.049989111779974435,0.04335760267155972,0.049989111779974435,0.043357602671559706,0.049989111779974435,0.043357602671559706,0.2,0.44721359549995804,0.5000246998809651,0.04392786278923548,0.5000246998809651,0.04392786278923539,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,query random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,0.0,0.0,0.41499611380004353,0.08413983333344933,0.0065991917999781435,0.0004611793366468318,592.8,117.97118292193225,14.0,0.0,14.0,0.0,14.0,0.0,52.2,12.96919426949878,7560.0,1878.2971010998233,0.0,0.0,1.0,0.0,0.0,0.0,2489760.0,495478.96827211545,0.0,0.0,8892.0,1769.5677438289838,17814720.0,0.0,12.839176587245756,2.0294032499328996,12.854387250077924,2.021885054846293,5.707879282916298,0.48412206380619305,3.5264651977253623,1.1399056840929445,22.149326943723782,1.8534922136589604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,joint | random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,215.62837798157489,15.816121241165748,953.1695628228642,110.48832297128506,0.03004018775758427,0.039543595601116,0.54988386641173,0.08309742863908942,0.8273348007265042,0.013837834105172588,0.8731234130497671,0.01020219816437587,0.4879786480382016,0.02184804109569417,0.7609449696938451,0.03133981249772738,0.9993383032621258,0.001016794396819239,0.999457464934513,0.00071149857583658,0.9169540272790737,0.019019261690196212,0.7460122390018468,0.018180662537943607,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.0,0.0,290.8,58.52093642449683,125.6,25.451915448547286,0.709189090294305,0.020314910708921895,0.5214233731293016,0.06302778948675189,200.0,0.0,0.1,0.0,0.030040187757584276,0.039543595601116005,0.03004018775758427,0.039543595601116,0.03004018775758427,0.039543595601116,0.0,0.0,0.5498838664117299,0.08309742863908938,0.54988386641173,0.08309742863908942,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,independent | random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,230.35593734359227,23.633861320714033,453.43714482472404,63.71217301654832,0.03640436386280897,0.059765951782890785,0.38133843710242143,0.13865526120587582,0.7628713858461199,0.017725237892027693,0.8166060296879168,0.01412877600491056,0.4826215035729094,0.025168041430975698,0.5217160895926792,0.039851398579605714,0.9771191966127425,0.013050588293990483,0.944930578050176,0.018405647288309523,0.9082581715143474,0.01826617067693079,0.6624827004710159,0.02733212361862597,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.0,0.0,290.8,58.52093642449683,174.6,42.910371706616566,0.5935553903194888,0.02820994215099669,0.3466898272690248,0.10233994338055352,200.0,0.0,0.1,0.0,0.03640436386280897,0.059765951782890785,0.03640436386280897,0.059765951782890785,0.03640436386280897,0.059765951782890785,0.2,0.447213595499958,0.38133843710242143,0.13865526120587573,0.38133843710242143,0.13865526120587582,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,marginal_max | random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,81.0862198231364,27.073787496753294,251.2189274024484,10.488222510497582,0.049635775992878384,0.09207111736670716,0.2503424888701816,0.23034606837082444,0.7432570126542494,0.015237427841844606,0.7766893574695304,0.019752104432832856,0.4574785663149199,0.023899315833867896,0.5287457119699424,0.03774337201344525,0.9332238524917106,0.026367775205196363,0.896508279291637,0.03179524430281499,0.914550198801952,0.028673134098157475,0.6624827004710159,0.02733212361862597,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.0,0.0,290.8,58.52093642449683,213.6,76.25483591222263,0.5935553903194888,0.02820994215099669,0.22453611027144005,0.1865710495295672,200.0,0.0,0.1,0.0,0.04963577599287837,0.09207111736670714,0.049635775992878384,0.09207111736670716,0.049635775992878384,0.09207111736670716,0.2,0.447213595499958,0.2503424888701816,0.23034606837082436,0.2503424888701816,0.23034606837082444,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,conditional_max | random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,86.86245357336696,28.299309291364718,495.6312951343366,67.15503530218666,0.049635775992878384,0.09207111736670716,0.4478329677534599,0.16597448434485554,0.8140786509019284,0.014683392280629736,0.8586678003359183,0.011851046627754807,0.4629413309995905,0.020028303519127676,0.7305084943532816,0.03917643666007596,0.9937698553328749,0.0049218211880913245,0.9945406285370119,0.003921187483175175,0.9158005301343701,0.02754398408912954,0.7460122390018468,0.018180662537943607,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.0,0.0,290.8,58.52093642449683,155.0,50.97548430373173,0.709189090294305,0.020314910708921895,0.42765158915471824,0.13472081625487764,200.0,0.0,0.1,0.0,0.04963577599287837,0.09207111736670714,0.049635775992878384,0.09207111736670716,0.049635775992878384,0.09207111736670716,0.2,0.447213595499958,0.4478329677534599,0.16597448434485554,0.4478329677534599,0.16597448434485554,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,relational_max | random1:1 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,6.683549432703577,2.6353742127551145,492.128741094327,82.33069908971851,0.05633037774662336,0.062343924934664625,0.6198066487982452,0.08578290964497488,0.8257599950568417,0.011681414536724263,0.8766707423635648,0.009266944608078767,0.474985579460734,0.04337572187259387,0.8624654849555446,0.03010776900752378,0.9999784455348489,3.0569822694717694e-05,0.9997849976110846,0.0004807599569397502,0.8265336110129177,0.036978595714433765,0.7065292909546952,0.01719920001370639,290.8,58.52093642449683,5.6,0.8944271909999159,0.0,0.0,0.2,0.447213595499958,290.6,58.423454194355884,104.8,25.113741258522197,0.6969889967650381,0.02855345949101798,0.5853794044902403,0.061211143115063156,200.0,0.0,0.1,0.0,0.05633037774662336,0.06234392493466463,0.05633037774662336,0.062343924934664625,0.05633037774662336,0.062343924934664625,0.4,0.5477225575051662,0.6198066487982453,0.08578290964497495,0.6198066487982452,0.08578290964497488,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random1:1 | mahalanobis_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18386464400027763,0.18638842873018122,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.16071252179990553,0.15581916427130613,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,420.96397094726564,31.894183697113572,2025.6992614746093,241.9693079983985,0.029378423051701918,0.036715021643715436,0.553992843185589,0.07947259578969558,0.8276905955556085,0.013798904450248029,0.8735573547234171,0.010161143085057492,0.48866149615996274,0.02234211569640972,0.7622799716314456,0.0310641092691071,0.9993427709342511,0.000989394050772915,0.9994694095116751,0.0007170965138624511,0.9166943380616029,0.019021112475380506,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.029378423051701914,0.03671502164371542,0.029378423051701918,0.036715021643715436,0.029378423051701918,0.036715021643715436,0.0,0.0,0.5539928431855887,0.07947259578969555,0.553992843185589,0.07947259578969558,0.0,0.0,15.0,0.0,2.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random1:1 | mahalanobis_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09716104319995793,0.06735190789531542,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.043285725599889704,0.01056992464887707,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,439.9566345214844,41.152389378589135,2047.1424774169923,259.1069105593536,0.032576952463466625,0.04646742870397392,0.5385149960038536,0.0903345853866196,0.8241621722860992,0.013625077688213156,0.8710193040064711,0.010034977734465225,0.48485249681612946,0.02303217972379648,0.7541835484762845,0.02968312132102438,0.99908111653146,0.0013552445857777109,0.9992705001506001,0.000865346274554882,0.9122789804107576,0.020916343272201682,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.03257695246346663,0.04646742870397393,0.032576952463466625,0.04646742870397392,0.032576952463466625,0.04646742870397392,0.2,0.447213595499958,0.5385149960038536,0.09033458538661968,0.5385149960038536,0.0903345853866196,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random1:1 | gmm_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.041502170600142,2.2059378115357253,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,2.6026174294001976,2.012853522762629,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,318.11353759765626,64.45200758088791,2270.60373840332,989.5356716805958,0.05722910867980152,0.05598819036373278,0.5645514402735939,0.06758630704183287,0.8099647348186869,0.02083336132835904,0.8555711056951925,0.02613656923294065,0.4994114541673282,0.02475987608044266,0.7249991245089804,0.05682745570106839,0.9827441302043459,0.028738781509614307,0.9915768464363719,0.012313880017514593,0.8777023065631055,0.05514712949987982,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.05722910867980151,0.05598819036373277,0.05722910867980152,0.05598819036373278,0.05722910867980152,0.05598819036373278,0.2,0.447213595499958,0.5645514402735939,0.0675863070418329,0.5645514402735939,0.06758630704183287,0.0,0.0,15.0,0.0,2.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random1:1 | gmm_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1535830373999487,1.0273946778483958,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.02874474240015843,0.007901525099275214,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,399.1070983886719,87.53089287371611,2102.8420646667482,268.2517589237737,0.037514668632087876,0.03783122524230701,0.5062020897399467,0.08924207069127546,0.8082378836630859,0.017612623096264757,0.8565882532093486,0.017832449396954667,0.48401249771353105,0.025426745055206933,0.725404614507337,0.05429645989093391,0.9874441757345362,0.02114857393177411,0.9931071162327832,0.008372917625914508,0.8785525509059786,0.04889594107655774,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.037514668632087876,0.037831225242307004,0.037514668632087876,0.03783122524230701,0.037514668632087876,0.03783122524230701,0.0,0.0,0.5062020897399468,0.08924207069127552,0.5062020897399467,0.08924207069127546,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random1:1 | knn_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01965374419960426,0.0036890538785957776,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.04436355139987427,0.016592158379242463,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,11.898996925354004,1.2009568481216444,8.646504497528076,0.8108338008314562,0.056991801039917446,0.11162807152441429,0.32992394144037884,0.20926986943283257,0.789812939293419,0.014098963373442287,0.8294559669891841,0.015837182426666117,0.47477059423678,0.014346886981778773,0.6754368885746358,0.05009095397296006,0.9915804149952587,0.005154150429229211,0.9897387374917207,0.005177890628483138,0.8486082328012212,0.05327233178199012,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.05699180103991748,0.11162807152441434,0.056991801039917446,0.11162807152441429,0.056991801039917446,0.11162807152441429,0.2,0.447213595499958,0.3299239414403789,0.20926986943283254,0.32992394144037884,0.20926986943283257,0.0,0.0,15.0,0.0,2.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random1:1 | knn_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009167964400148776,0.003886443479887892,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.006722111599992786,0.00123650535483237,,,,,14.0,0.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,12.454169845581054,1.218083306125996,8.447356796264648,0.9150764364605012,0.0532721488255407,0.10330223850632797,0.317026922080841,0.21234052464433054,0.7831167512879214,0.012191975649122612,0.8240042260671864,0.015146930060531196,0.4685089833524435,0.024703125248269113,0.666227505540994,0.04841312284618983,0.9897945133021084,0.006234063013280492,0.9882685787208786,0.006479414694387163,0.836514128485468,0.053171304707057866,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.05327214882554069,0.10330223850632796,0.0532721488255407,0.10330223850632797,0.0532721488255407,0.10330223850632797,0.2,0.447213595499958,0.31702692208084104,0.2123405246443305,0.317026922080841,0.21234052464433054,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,query random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,0.0,0.0,0.3544018050002705,0.05462370237801856,0.14648633979995793,0.0057987238096543796,592.8,117.97118292193225,12.0,0.0,12.0,0.0,12.0,0.0,45.0,11.180339887498949,1076445.0,267444.91044886236,0.0,0.0,1.0,0.0,0.0,0.0,354509220.0,70549716.66688854,0.0,0.0,8892.0,1769.5677438289838,0.0,0.0,11.200454711914062,3.3664554358247134,11.564782524108887,3.0900134533472876,6.510359477996826,1.0696667347944762,-0.3925849497318268,2.5700902116569173,21.236759757995607,3.768964758451249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,joint | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,14.344154548645019,9.610750234081669,2755.5198974609375,1049.1625932217253,0.015470069008515122,0.023549540105154435,0.5267051939071192,0.05614344921154427,0.810431844193913,0.0199936871099117,0.8615493878455045,0.017819341921349107,0.4992676637362612,0.02370176242688895,0.7001480210962188,0.042550626531446645,0.9994169407855654,0.0007790464956485487,0.9884409495923083,0.011906443806384937,0.8911696060506789,0.04427806657391794,0.7563598663169208,0.028471810577057634,277.8,54.60036629913759,18.6,4.9295030175464944,0.0,0.0,0.0,0.0,277.8,54.60036629913759,120.0,14.265342617687105,0.7154473571017329,0.02944055185144733,0.5106162602508872,0.048830531058169147,200.0,0.0,0.1,0.0,0.015470069008515126,0.02354954010515444,0.015470069008515122,0.023549540105154435,0.015470069008515122,0.023549540105154435,0.0,0.0,0.5267051939071191,0.05614344921154431,0.5267051939071192,0.05614344921154427,0.0,0.0,15.0,0.0,,
