variant,method_name,mask,score,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
blocked,circuit,bank2:6-10,conditional_max,0.7061219123357096,0.00290821761135195,422.6666666666667,26.6520793435209,0.6474087217554405,0.00200326296093613,0.5654951762277506,0.0027545856980890947,0.0,0.0,172.66666666666666,13.051181300301263,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,independent,0.6772242375901346,0.009270630614358675,422.6666666666667,26.6520793435209,0.6254701476922891,0.006941289670388328,0.5105143372724538,0.039307901267741044,0.0,0.0,180.66666666666666,37.09896674212549,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,joint,0.7061219123357096,0.00290821761135195,422.6666666666667,26.6520793435209,0.6474087217554405,0.00200326296093613,0.5188937660493744,0.04073913739559244,0.0,0.0,178.66666666666666,36.528527664461556,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,marginal_max,0.6772242375901346,0.009270630614358675,422.6666666666667,26.6520793435209,0.6254701476922891,0.006941289670388328,0.5530323370723996,0.006947802869528883,0.0,0.0,178.0,11.789826122551595,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,bank2:6-10,relational_max,0.47436258399753356,0.04187093449419718,422.6666666666667,26.6520793435209,0.6951239333102865,0.1331777924976938,0.3189719248072253,0.06596607724149682,160.0,59.3548650070068,113.66666666666667,27.42869543622761,13.0,3.605551275463989,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,conditional_max,0.686671358949842,0.004721581220986969,435.6666666666667,29.938826518975876,0.6411898273744367,0.000898843818679768,0.5806468791369976,0.0041727819850405365,0.0,0.0,179.66666666666666,14.011899704655802,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,independent,0.6611907459643664,0.005551918604558169,435.6666666666667,29.938826518975876,0.6214061044014719,0.009005330518288467,0.5171260012319117,0.03586904688429446,0.0,0.0,196.66666666666666,35.23256069793016,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,joint,0.686671358949842,0.004721581220986969,435.6666666666667,29.938826518975876,0.6411898273744367,0.000898843818679768,0.5350100209246789,0.041695860328429674,0.0,0.0,188.0,38.353617821530214,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,marginal_max,0.6611907459643664,0.005551918604558169,435.6666666666667,29.938826518975876,0.6214061044014719,0.009005330518288467,0.5721601339309036,0.007091749547748822,0.0,0.0,183.33333333333334,13.503086067019396,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,full,relational_max,0.4540284514735129,0.03491517691478015,435.6666666666667,29.938826518975876,0.614141590898596,0.07562423443966791,0.296468641531944,0.08227626163703496,129.0,41.0731055558257,170.66666666666666,36.528527664461556,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,conditional_max,0.6980530239332424,0.0022143403389044566,426.6666666666667,31.182259913824932,0.6541274806723699,0.012270511256542849,0.5723488488591859,0.007387205896649173,0.0,0.0,167.33333333333334,22.18858565419016,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,independent,0.6706926746853622,0.010440650761671194,426.6666666666667,31.182259913824932,0.6314262151028571,0.021489912895564508,0.5021756077450874,0.041778858158747996,0.0,0.0,195.0,38.19685850956856,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,joint,0.6980530239332424,0.0022143403389044566,426.6666666666667,31.182259913824932,0.6541274806723699,0.012270511256542849,0.5190950754717975,0.04319733156760617,0.0,0.0,187.0,40.11234224026316,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,marginal_max,0.6706926746853622,0.010440650761671194,426.6666666666667,31.182259913824932,0.6314262151028571,0.021489912895564508,0.5631395603590119,0.00733813101608267,0.0,0.0,171.0,22.9128784747792,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:1,relational_max,0.46407812819205735,0.03662720712357923,426.6666666666667,31.182259913824932,0.6349511117183578,0.07534925695555653,0.2754783579209446,0.06576465689500838,139.33333333333334,36.66515148384544,162.33333333333334,26.501572280401277,9.0,2.6457513110645907,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,conditional_max,0.6998606270469709,0.0153570262841217,403.3333333333333,29.19474838619667,0.6471967937855313,0.021487023597924235,0.5459240612748463,0.008190751761308995,0.0,0.0,155.0,5.0,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,independent,0.6808257309921957,0.010791031219990086,403.3333333333333,29.19474838619667,0.6289439829556369,0.01753589595672352,0.49485776118490293,0.03210196476611749,0.0,0.0,167.33333333333334,21.501937897160186,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,joint,0.6998606270469709,0.0153570262841217,403.3333333333333,29.19474838619667,0.6471967937855313,0.021487023597924235,0.5095555763438954,0.03022176119778941,0.0,0.0,160.66666666666666,21.594752448994022,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,marginal_max,0.6808257309921957,0.010791031219990086,403.3333333333333,29.19474838619667,0.6289439829556369,0.01753589595672352,0.533891216777972,0.005013842706719075,0.0,0.0,159.66666666666666,5.859465277082315,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:5-8-14,relational_max,0.46539398541369187,0.02904098800053536,403.3333333333333,29.19474838619667,0.6209602572311752,0.09593907616206193,0.20920908601634527,0.08842272210496181,153.33333333333334,44.60194315647395,151.0,30.512292604784715,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random7:3-4-8-10-11-12-14,conditional_max,0.7809467357508976,0.006932032215604975,331.0,20.29778313018444,0.7063202743721732,0.009385963291652834,0.4840566663143448,0.009081802269758254,0.0,0.0,113.0,11.357816691600547,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random7:3-4-8-10-11-12-14,independent,0.762552991396294,0.019245191036415723,331.0,20.29778313018444,0.6853023288400931,0.018111911394151286,0.43825571520730494,0.018127124488940598,0.0,0.0,134.33333333333334,12.701705922171765,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random7:3-4-8-10-11-12-14,joint,0.7809467357508976,0.006932032215604975,331.0,20.29778313018444,0.7063202743721732,0.009385963291652834,0.44505536515326205,0.019355648814888327,0.0,0.0,131.33333333333334,12.34233905438241,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random7:3-4-8-10-11-12-14,marginal_max,0.762552991396294,0.019245191036415723,331.0,20.29778313018444,0.6853023288400931,0.018111911394151286,0.46496883976361225,0.014857237631450642,0.0,0.0,121.33333333333333,13.796134724383252,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random7:3-4-8-10-11-12-14,relational_max,0.5257173061911754,0.040612682811596856,331.0,20.29778313018444,0.5034906201509888,0.1260414697867459,0.19353963195729373,0.11163709204749771,62.0,107.38715006927039,175.0,72.91776189653656,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,conditional_max,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,independent,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,joint,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,marginal_max,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,relational_max,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",1.0,0.0,0.0,0.0
